engine,n_policies,run,sample_ms
vap,10,1,11.585
vap,10,1,9.878
vap,10,1,9.040
vap,10,1,9.388
vap,10,1,8.965
vap,10,1,8.837
vap,10,1,10.019
vap,10,1,9.016
vap,10,1,12.767
vap,10,1,12.175
vap,10,1,11.947
vap,10,1,11.206
vap,10,1,10.506
vap,10,1,12.256
vap,10,1,12.566
vap,10,1,10.089
vap,10,1,10.450
vap,10,1,10.557
vap,10,1,8.647
vap,10,1,9.170
vap,10,1,8.261
vap,10,1,8.895
vap,10,1,8.823
vap,10,1,8.601
vap,10,1,8.761
vap,10,1,10.412
vap,10,1,10.325
vap,10,1,10.608
vap,10,1,10.397
vap,10,1,11.914
vap,10,1,9.704
vap,10,1,8.786
vap,10,1,10.038
vap,10,1,9.567
vap,10,1,9.568
vap,10,1,9.159
vap,10,1,9.027
vap,10,1,9.688
vap,10,1,8.833
vap,10,1,8.483
vap,10,1,9.215
vap,10,1,68.201
vap,10,1,9.120
vap,10,1,8.598
vap,10,1,8.966
vap,10,1,9.036
vap,10,1,9.483
vap,10,1,9.519
vap,10,1,9.939
vap,10,1,8.607
vap,10,1,9.062
vap,10,1,8.749
vap,10,1,8.691
vap,10,1,8.917
vap,10,1,10.063
vap,10,1,8.895
vap,10,1,8.698
vap,10,1,9.037
vap,10,1,8.728
vap,10,1,9.386
vap,10,1,8.364
vap,10,1,9.509
vap,10,1,9.742
vap,10,1,11.475
vap,10,1,12.403
vap,10,1,11.871
vap,10,1,9.588
vap,10,1,8.833
vap,10,1,9.505
vap,10,1,8.563
vap,15,1,10.342
vap,15,1,10.691
vap,15,1,11.271
vap,15,1,11.587
vap,15,1,10.555
vap,15,1,10.468
vap,15,1,11.117
vap,15,1,10.305
vap,15,1,10.564
vap,15,1,11.258
vap,15,1,69.253
vap,15,1,16.078
vap,15,1,12.433
vap,15,1,13.217
vap,15,1,13.247
vap,15,1,11.554
vap,15,1,13.130
vap,15,1,12.373
vap,15,1,10.259
vap,15,1,11.329
vap,15,1,10.260
vap,15,1,12.102
vap,15,1,38.394
vap,15,1,11.590
vap,15,1,12.051
vap,15,1,10.936
vap,15,1,10.590
vap,15,1,10.064
vap,15,1,10.935
vap,15,1,10.843
vap,15,1,76.731
vap,15,1,11.665
vap,15,1,11.161
vap,15,1,10.607
vap,15,1,10.468
vap,15,1,10.333
vap,15,1,10.575
vap,15,1,10.291
vap,15,1,11.342
vap,15,1,11.024
vap,15,1,10.235
vap,15,1,10.659
vap,15,1,10.362
vap,15,1,10.572
vap,15,1,9.946
vap,15,1,10.325
vap,15,1,10.163
vap,15,1,11.896
vap,15,1,11.007
vap,15,1,82.402
vap,15,1,15.063
vap,15,1,14.322
vap,15,1,11.657
vap,15,1,11.372
vap,15,1,11.466
vap,15,1,10.774
vap,15,1,71.132
vap,15,1,25.765
vap,15,1,15.319
vap,15,1,11.904
vap,15,1,11.279
vap,15,1,12.496
vap,15,1,11.624
vap,15,1,12.542
vap,15,1,11.857
vap,15,1,11.354
vap,15,1,10.552
vap,15,1,11.013
vap,15,1,10.313
vap,15,1,11.574
vap,15,1,11.702
vap,15,1,11.642
vap,15,1,11.190
vap,15,1,11.780
vap,15,1,12.173
vap,15,1,11.355
vap,15,1,11.628
vap,15,1,12.301
vap,15,1,11.439
vap,15,1,11.745
vap,15,1,10.589
vap,15,1,11.201
vap,15,1,12.420
vap,15,1,10.906
vap,15,1,11.353
vap,15,1,11.506
vap,15,1,10.920
vap,15,1,12.205
vap,15,1,15.016
vap,15,1,11.231
vap,15,1,11.362
vap,15,1,11.417
vap,15,1,11.449
vap,15,1,11.259
vap,15,1,10.566
vap,15,1,10.522
vap,15,1,10.467
vap,15,1,10.209
vap,15,1,11.043
vap,15,1,10.403
vap,15,2,11.193
vap,15,2,10.908
vap,15,2,12.230
vap,15,2,12.318
vap,15,2,10.434
vap,15,2,10.104
vap,15,2,13.812
vap,15,2,11.068
vap,15,2,10.185
vap,15,2,11.012
vap,15,2,10.197
vap,15,2,12.203
vap,15,2,10.920
vap,15,2,10.033
vap,15,2,10.365
vap,15,2,10.294
vap,15,2,13.490
vap,15,2,36.710
vap,15,2,11.280
vap,15,2,10.441
vap,15,2,11.302
vap,15,2,11.706
vap,15,2,10.620
vap,15,2,10.925
vap,15,2,10.674
vap,15,2,10.822
vap,15,2,11.487
vap,15,2,10.446
vap,15,2,11.187
vap,15,2,11.321
vap,15,2,10.561
vap,15,2,11.008
vap,15,2,10.686
vap,15,2,10.105
vap,15,2,12.547
vap,15,2,11.498
vap,15,2,11.201
vap,15,2,11.285
vap,15,2,10.525
vap,15,2,9.787
vap,15,2,10.578
vap,15,2,10.486
vap,15,2,11.170
vap,15,2,10.471
vap,15,2,11.002
vap,15,2,10.161
vap,15,2,11.373
vap,15,2,11.225
vap,15,2,10.570
vap,15,2,10.153
vap,15,2,11.194
vap,15,2,11.214
vap,15,2,10.436
vap,15,2,10.512
vap,15,2,11.791
vap,15,2,18.314
vap,15,2,13.018
vap,15,2,11.561
vap,15,2,12.632
vap,15,2,12.583
vap,15,2,12.214
vap,15,2,11.782
vap,15,2,11.832
vap,15,2,12.770
vap,15,2,12.018
vap,15,2,11.391
vap,15,2,13.071
vap,15,2,12.349
vap,15,2,11.552
vap,15,2,11.966
vap,15,2,10.386
vap,15,2,10.287
vap,15,2,12.644
vap,15,2,10.911
vap,15,2,10.861
vap,15,2,10.681
vap,15,2,10.520
vap,15,2,10.142
vap,15,2,10.123
vap,15,2,10.151
vap,15,2,9.552
vap,15,2,11.750
vap,15,2,10.581
vap,15,2,9.692
vap,15,2,10.483
vap,15,2,10.068
vap,15,2,9.978
vap,15,2,10.576
vap,15,2,10.733
vap,15,2,10.933
vap,15,2,72.082
vap,15,2,12.435
vap,15,2,10.662
vap,15,2,10.219
vap,15,2,10.261
vap,15,2,10.454
vap,15,2,10.151
vap,15,2,100.231
vap,15,2,10.667
vap,15,2,11.115
vap,15,3,10.824
vap,15,3,10.639
vap,15,3,11.111
vap,15,3,10.884
vap,15,3,11.021
vap,15,3,10.412
vap,15,3,11.039
vap,15,3,10.806
vap,15,3,10.553
vap,15,3,11.085
vap,15,3,11.649
vap,15,3,13.697
vap,15,3,12.019
vap,15,3,11.768
vap,15,3,10.545
vap,15,3,10.088
vap,15,3,11.849
vap,15,3,10.727
vap,15,3,13.462
vap,15,3,11.968
vap,15,3,11.529
vap,15,3,11.123
vap,15,3,70.662
vap,15,3,12.188
vap,15,3,12.302
vap,15,3,11.155
vap,15,3,11.104
vap,15,3,13.047
vap,15,3,85.878
vap,15,3,14.135
vap,15,3,13.435
vap,15,3,11.943
vap,15,3,11.337
vap,15,3,12.708
vap,15,3,11.748
vap,15,3,13.034
vap,15,3,11.901
vap,15,3,12.260
vap,15,3,12.395
vap,15,3,11.342
vap,15,3,10.552
vap,15,3,11.220
vap,15,3,13.125
vap,15,3,12.008
vap,15,3,13.134
vap,15,3,12.509
vap,15,3,11.577
vap,15,3,12.233
vap,15,3,11.491
vap,15,3,11.431
vap,15,3,12.193
vap,15,3,13.480
vap,15,3,15.125
vap,15,3,12.009
vap,15,3,10.810
vap,15,3,10.027
vap,15,3,42.385
vap,15,3,11.984
vap,15,3,10.371
vap,15,3,9.928
vap,15,3,10.540
vap,15,3,10.023
vap,15,3,10.553
vap,15,3,11.799
vap,15,3,9.640
vap,15,3,10.383
vap,15,3,10.717
vap,15,3,10.984
vap,15,3,10.100
vap,15,3,10.213
vap,15,3,10.033
vap,15,3,10.926
vap,15,3,11.268
vap,15,3,10.241
vap,15,3,10.345
vap,15,3,11.493
vap,15,3,10.486
vap,15,3,10.540
vap,15,3,9.947
vap,15,3,10.235
vap,15,3,11.015
vap,15,3,10.584
vap,15,3,10.740
vap,15,3,10.233
vap,15,3,11.374
vap,15,3,12.137
vap,15,3,11.520
vap,15,3,10.516
vap,15,3,10.426
vap,15,3,10.680
vap,15,3,10.987
vap,15,3,10.717
vap,15,3,10.231
vap,15,3,10.307
vap,15,3,12.150
vap,15,3,10.222
vap,15,3,11.183
vap,15,3,13.799
vap,15,3,11.535
vap,15,3,11.964
vap,15,4,11.979
vap,15,4,12.730
vap,15,4,16.037
vap,15,4,12.522
vap,15,4,10.203
vap,15,4,11.017
vap,15,4,13.495
vap,15,4,10.443
vap,15,4,10.923
vap,15,4,11.614
vap,15,4,10.469
vap,15,4,10.278
vap,15,4,11.375
vap,15,4,10.787
vap,15,4,10.267
vap,15,4,37.103
vap,15,4,16.144
vap,15,4,11.689
vap,15,4,10.387
vap,15,4,10.135
vap,15,4,10.376
vap,15,4,9.898
vap,15,4,11.016
vap,15,4,11.353
vap,15,4,11.406
vap,15,4,10.943
vap,15,4,10.381
vap,15,4,10.837
vap,15,4,10.374
vap,15,4,11.149
vap,15,4,10.512
vap,15,4,10.283
vap,15,4,10.593
vap,15,4,10.483
vap,15,4,10.851
vap,15,4,13.097
vap,15,4,11.507
vap,15,4,11.497
vap,15,4,10.996
vap,15,4,11.058
vap,15,4,11.184
vap,15,4,10.465
vap,15,4,10.223
vap,15,4,11.051
vap,15,4,10.756
vap,15,4,11.156
vap,15,4,11.518
vap,15,4,11.935
vap,15,4,11.653
vap,15,4,11.743
vap,15,4,11.058
vap,15,4,10.998
vap,15,4,10.324
vap,15,4,10.081
vap,15,4,10.483
vap,15,4,10.985
vap,15,4,10.486
vap,15,4,10.377
vap,15,4,10.376
vap,15,4,10.020
vap,15,4,11.339
vap,15,4,11.254
vap,15,4,10.957
vap,15,4,10.487
vap,15,4,11.116
vap,15,4,12.301
vap,15,4,10.289
vap,15,4,11.568
vap,15,4,10.622
vap,15,4,11.068
vap,15,4,11.167
vap,15,4,84.147
vap,15,4,13.184
vap,15,4,12.691
vap,15,4,11.006
vap,15,4,10.968
vap,15,4,87.637
vap,15,4,11.782
vap,15,4,16.132
vap,15,4,11.651
vap,15,4,11.756
vap,15,4,12.656
vap,15,4,9.913
vap,15,4,10.395
vap,15,4,10.365
vap,15,4,10.800
vap,15,4,10.822
vap,15,4,10.387
vap,15,4,10.078
vap,15,4,11.601
vap,15,4,9.830
vap,15,4,10.380
vap,15,4,11.952
vap,15,4,10.359
vap,15,4,32.416
vap,15,4,11.884
vap,15,4,10.193
vap,15,4,11.123
vap,15,4,10.543
vap,15,4,10.233
vap,15,5,10.804
vap,15,5,11.792
vap,15,5,10.796
vap,15,5,10.318
vap,15,5,10.034
vap,15,5,11.174
vap,15,5,10.882
vap,15,5,10.008
vap,15,5,10.632
vap,15,5,14.340
vap,15,5,14.424
vap,15,5,12.211
vap,15,5,11.009
vap,15,5,11.432
vap,15,5,15.152
vap,15,5,14.289
vap,15,5,14.472
vap,15,5,12.677
vap,15,5,11.962
vap,15,5,11.311
vap,15,5,12.994
vap,15,5,12.327
vap,15,5,12.569
vap,15,5,12.726
vap,15,5,13.976
vap,15,5,14.300
vap,15,5,15.861
vap,15,5,12.309
vap,15,5,12.318
vap,15,5,12.961
vap,15,5,12.113
vap,15,5,14.168
vap,15,5,14.624
vap,15,5,12.844
vap,15,5,14.037
vap,15,5,16.168
vap,15,5,15.518
vap,15,5,15.533
vap,15,5,12.601
vap,15,5,14.658
vap,15,5,13.094
vap,15,5,14.912
vap,15,5,12.065
vap,15,5,11.702
vap,15,5,13.619
vap,15,5,12.567
vap,15,5,11.769
vap,15,5,11.325
vap,15,5,10.563
vap,15,5,11.413
vap,15,5,10.985
vap,15,5,11.527
vap,15,5,11.492
vap,15,5,25.553
vap,15,5,16.307
vap,15,5,11.800
vap,15,5,12.372
vap,15,5,12.252
vap,15,5,12.351
vap,15,5,11.074
vap,15,5,11.450
vap,15,5,11.650
vap,15,5,12.294
vap,15,5,11.296
vap,15,5,11.867
vap,15,5,12.111
vap,15,5,12.016
vap,15,5,12.081
vap,15,5,12.032
vap,15,5,12.741
vap,15,5,11.094
vap,15,5,11.908
vap,15,5,11.415
vap,15,5,11.584
vap,15,5,11.460
vap,15,5,11.437
vap,15,5,12.144
vap,15,5,12.552
vap,15,5,11.301
vap,15,5,11.524
vap,15,5,11.796
vap,15,5,10.946
vap,15,5,10.028
vap,15,5,12.790
vap,15,5,13.109
vap,15,5,11.473
vap,15,5,11.035
vap,15,5,10.921
vap,15,5,10.360
vap,15,5,10.860
vap,15,5,10.820
vap,15,5,12.329
vap,15,5,10.792
vap,15,5,11.225
vap,15,5,11.650
vap,15,5,10.522
vap,15,5,10.253
vap,15,5,11.067
vap,15,5,10.210
vap,15,5,9.812
baseline,0,1,5.405
baseline,0,1,4.820
baseline,0,1,5.411
baseline,0,1,5.319
baseline,0,1,4.898
baseline,0,1,4.930
baseline,0,1,5.265
baseline,0,1,4.745
baseline,0,1,5.237
baseline,0,1,4.991
baseline,0,1,4.883
baseline,0,1,4.663
baseline,0,1,4.860
baseline,0,1,5.007
baseline,0,1,5.104
baseline,0,1,5.437
baseline,0,1,4.763
baseline,0,1,4.782
baseline,0,1,5.110
baseline,0,1,5.413
baseline,0,1,4.792
baseline,0,1,5.249
baseline,0,1,5.176
baseline,0,1,4.924
baseline,0,1,4.775
baseline,0,1,4.880
baseline,0,1,5.242
baseline,0,1,5.430
baseline,0,1,4.950
baseline,0,1,5.116
baseline,0,1,5.907
baseline,0,1,6.276
baseline,0,1,7.010
baseline,0,1,6.641
baseline,0,1,6.610
baseline,0,1,6.102
baseline,0,1,6.342
baseline,0,1,7.903
baseline,0,1,7.019
baseline,0,1,6.994
baseline,0,1,6.225
baseline,0,1,6.615
baseline,0,1,6.885
baseline,0,1,6.564
baseline,0,1,6.829
baseline,0,1,6.267
baseline,0,1,6.037
baseline,0,1,6.198
baseline,0,1,6.757
baseline,0,1,7.106
baseline,0,1,6.339
baseline,0,1,7.131
baseline,0,1,6.387
baseline,0,1,6.841
baseline,0,1,6.843
baseline,0,1,6.969
baseline,0,1,5.941
baseline,0,1,5.955
baseline,0,1,6.626
baseline,0,1,6.317
baseline,0,1,6.599
baseline,0,1,6.113
baseline,0,1,6.113
baseline,0,1,6.428
baseline,0,1,5.936
baseline,0,1,5.972
baseline,0,1,6.023
baseline,0,1,5.777
baseline,0,1,6.233
baseline,0,1,5.513
baseline,0,1,6.864
baseline,0,1,6.615
baseline,0,1,5.845
baseline,0,1,5.282
baseline,0,1,4.734
baseline,0,1,4.614
baseline,0,1,5.805
baseline,0,1,5.647
baseline,0,1,4.847
baseline,0,1,5.224
baseline,0,1,5.159
baseline,0,1,4.945
baseline,0,1,5.409
baseline,0,1,5.074
baseline,0,1,5.159
baseline,0,1,5.119
baseline,0,1,4.845
baseline,0,1,4.905
baseline,0,1,4.870
baseline,0,1,4.996
baseline,0,1,5.025
baseline,0,1,4.930
baseline,0,1,5.205
baseline,0,1,4.961
baseline,0,1,5.464
baseline,0,1,4.782
baseline,0,1,5.101
baseline,0,1,4.947
baseline,0,1,4.737
baseline,0,1,4.784
baseline,0,2,5.093
baseline,0,2,7.848
baseline,0,2,5.759
baseline,0,2,6.056
baseline,0,2,5.212
baseline,0,2,4.916
baseline,0,2,5.417
baseline,0,2,75.677
baseline,0,2,6.664
baseline,0,2,5.947
baseline,0,2,5.663
baseline,0,2,5.013
baseline,0,2,4.814
baseline,0,2,5.690
baseline,0,2,5.933
baseline,0,2,5.517
baseline,0,2,5.345
baseline,0,2,4.958
baseline,0,2,5.430
baseline,0,2,5.548
baseline,0,2,4.918
baseline,0,2,4.925
baseline,0,2,5.417
baseline,0,2,4.980
baseline,0,2,5.477
baseline,0,2,5.482
baseline,0,2,5.239
baseline,0,2,5.044
baseline,0,2,4.930
baseline,0,2,4.666
baseline,0,2,6.539
baseline,0,2,6.444
baseline,0,2,5.720
baseline,0,2,6.650
baseline,0,2,6.157
baseline,0,2,6.101
baseline,0,2,5.658
baseline,0,2,6.141
baseline,0,2,5.451
baseline,0,2,5.097
baseline,0,2,5.141
baseline,0,2,5.327
baseline,0,2,4.832
baseline,0,2,5.325
baseline,0,2,5.284
baseline,0,2,4.926
baseline,0,2,4.931
baseline,0,2,5.368
baseline,0,2,4.985
baseline,0,2,4.861
baseline,0,2,5.391
baseline,0,2,5.692
baseline,0,2,5.560
baseline,0,2,5.948
baseline,0,2,5.168
baseline,0,2,5.250
baseline,0,2,5.591
baseline,0,2,5.065
baseline,0,2,5.393
baseline,0,2,6.344
baseline,0,2,6.260
baseline,0,2,7.348
baseline,0,2,6.801
baseline,0,2,6.578
baseline,0,2,6.030
baseline,0,2,6.083
baseline,0,2,5.959
baseline,0,2,6.858
baseline,0,2,6.967
baseline,0,2,6.164
baseline,0,2,5.433
baseline,0,2,5.122
baseline,0,2,5.277
baseline,0,2,5.868
baseline,0,2,6.672
baseline,0,2,6.179
baseline,0,2,5.509
baseline,0,2,4.550
baseline,0,2,5.441
baseline,0,2,5.345
baseline,0,2,4.739
baseline,0,2,5.016
baseline,0,2,4.987
baseline,0,2,4.846
baseline,0,2,5.296
baseline,0,2,5.904
baseline,0,2,4.911
baseline,0,2,59.441
baseline,0,2,5.049
baseline,0,2,5.033
baseline,0,2,5.148
baseline,0,2,4.764
baseline,0,2,5.245
baseline,0,2,5.384
baseline,0,2,5.520
baseline,0,2,5.567
baseline,0,2,5.057
baseline,0,2,4.886
baseline,0,2,6.397
baseline,0,2,5.647
baseline,0,3,5.585
baseline,0,3,6.172
baseline,0,3,6.288
baseline,0,3,6.676
baseline,0,3,6.587
baseline,0,3,6.266
baseline,0,3,5.594
baseline,0,3,4.800
baseline,0,3,5.157
baseline,0,3,4.983
baseline,0,3,5.060
baseline,0,3,5.076
baseline,0,3,4.929
baseline,0,3,4.789
baseline,0,3,5.016
baseline,0,3,5.258
baseline,0,3,4.988
baseline,0,3,6.192
baseline,0,3,6.183
baseline,0,3,6.362
baseline,0,3,5.923
baseline,0,3,6.693
baseline,0,3,6.955
baseline,0,3,7.540
baseline,0,3,5.694
baseline,0,3,5.215
baseline,0,3,5.103
baseline,0,3,5.555
baseline,0,3,7.155
baseline,0,3,5.682
baseline,0,3,5.846
baseline,0,3,5.253
baseline,0,3,4.686
baseline,0,3,5.390
baseline,0,3,5.227
baseline,0,3,4.974
baseline,0,3,5.145
baseline,0,3,5.220
baseline,0,3,5.257
baseline,0,3,5.554
baseline,0,3,5.219
baseline,0,3,5.753
baseline,0,3,4.954
baseline,0,3,4.711
baseline,0,3,5.062
baseline,0,3,4.888
baseline,0,3,4.869
baseline,0,3,5.558
baseline,0,3,6.764
baseline,0,3,6.086
baseline,0,3,6.262
baseline,0,3,5.247
baseline,0,3,5.665
baseline,0,3,5.264
baseline,0,3,5.127
baseline,0,3,5.160
baseline,0,3,5.344
baseline,0,3,4.820
baseline,0,3,4.968
baseline,0,3,5.045
baseline,0,3,4.694
baseline,0,3,4.891
baseline,0,3,5.007
baseline,0,3,4.746
baseline,0,3,4.885
baseline,0,3,5.758
baseline,0,3,4.971
baseline,0,3,5.005
baseline,0,3,6.265
baseline,0,3,4.956
baseline,0,3,4.757
baseline,0,3,78.359
baseline,0,3,6.399
baseline,0,3,5.109
baseline,0,3,5.410
baseline,0,3,5.427
baseline,0,3,4.684
baseline,0,3,5.023
baseline,0,3,5.724
baseline,0,3,5.429
baseline,0,3,5.230
baseline,0,3,4.645
baseline,0,3,4.548
baseline,0,3,4.802
baseline,0,3,6.127
baseline,0,3,5.101
baseline,0,3,5.239
baseline,0,3,4.982
baseline,0,3,5.209
baseline,0,3,4.951
baseline,0,3,5.437
baseline,0,3,4.894
baseline,0,3,5.129
baseline,0,3,4.800
baseline,0,3,4.801
baseline,0,3,4.710
baseline,0,3,5.746
baseline,0,3,4.807
baseline,0,3,6.023
baseline,0,3,5.191
baseline,0,4,4.622
baseline,0,4,4.987
baseline,0,4,5.309
baseline,0,4,4.934
baseline,0,4,5.337
baseline,0,4,4.848
baseline,0,4,4.781
baseline,0,4,5.344
baseline,0,4,4.834
baseline,0,4,4.769
baseline,0,4,5.955
baseline,0,4,4.780
baseline,0,4,4.614
baseline,0,4,5.709
baseline,0,4,4.768
baseline,0,4,4.835
baseline,0,4,5.203
baseline,0,4,4.939
baseline,0,4,11.310
baseline,0,4,5.288
baseline,0,4,5.013
baseline,0,4,5.221
baseline,0,4,5.102
baseline,0,4,5.546
baseline,0,4,6.434
baseline,0,4,7.023
baseline,0,4,6.650
baseline,0,4,5.676
baseline,0,4,5.902
baseline,0,4,5.577
baseline,0,4,4.890
baseline,0,4,5.576
baseline,0,4,4.716
baseline,0,4,4.627
baseline,0,4,5.215
baseline,0,4,6.456
baseline,0,4,4.817
baseline,0,4,5.709
baseline,0,4,4.879
baseline,0,4,5.496
baseline,0,4,5.301
baseline,0,4,5.075
baseline,0,4,4.736
baseline,0,4,5.992
baseline,0,4,4.934
baseline,0,4,4.895
baseline,0,4,5.250
baseline,0,4,4.921
baseline,0,4,4.614
baseline,0,4,5.251
baseline,0,4,4.841
baseline,0,4,5.355
baseline,0,4,5.663
baseline,0,4,7.177
baseline,0,4,7.230
baseline,0,4,7.215
baseline,0,4,6.423
baseline,0,4,5.792
baseline,0,4,5.708
baseline,0,4,5.787
baseline,0,4,5.355
baseline,0,4,4.648
baseline,0,4,5.184
baseline,0,4,4.675
baseline,0,4,5.093
baseline,0,4,5.080
baseline,0,4,4.799
baseline,0,4,4.889
baseline,0,4,5.380
baseline,0,4,4.825
baseline,0,4,4.670
baseline,0,4,5.698
baseline,0,4,4.961
baseline,0,4,4.630
baseline,0,4,5.726
baseline,0,4,6.243
baseline,0,4,5.715
baseline,0,4,6.654
baseline,0,4,6.642
baseline,0,4,7.132
baseline,0,4,8.201
baseline,0,4,7.260
baseline,0,4,6.836
baseline,0,4,7.346
baseline,0,4,6.584
baseline,0,4,6.554
baseline,0,4,6.375
baseline,0,4,5.684
baseline,0,4,5.719
baseline,0,4,6.781
baseline,0,4,6.152
baseline,0,4,5.877
baseline,0,4,5.680
baseline,0,4,5.600
baseline,0,4,7.578
baseline,0,4,6.943
baseline,0,4,6.025
baseline,0,4,5.939
baseline,0,4,5.836
baseline,0,4,5.441
baseline,0,5,5.055
baseline,0,5,4.662
baseline,0,5,5.536
baseline,0,5,5.400
baseline,0,5,5.468
baseline,0,5,5.541
baseline,0,5,5.215
baseline,0,5,4.820
baseline,0,5,4.970
baseline,0,5,4.517
baseline,0,5,4.763
baseline,0,5,4.967
baseline,0,5,4.847
baseline,0,5,4.685
baseline,0,5,6.019
baseline,0,5,6.128
baseline,0,5,6.022
baseline,0,5,5.111
baseline,0,5,4.774
baseline,0,5,4.742
baseline,0,5,4.993
baseline,0,5,4.827
baseline,0,5,4.699
baseline,0,5,4.884
baseline,0,5,4.716
baseline,0,5,5.196
baseline,0,5,5.153
baseline,0,5,4.698
baseline,0,5,4.819
baseline,0,5,6.183
baseline,0,5,5.381
baseline,0,5,4.941
baseline,0,5,4.926
baseline,0,5,5.111
baseline,0,5,5.027
baseline,0,5,4.878
baseline,0,5,4.764
baseline,0,5,4.929
baseline,0,5,4.734
baseline,0,5,4.812
baseline,0,5,4.602
baseline,0,5,5.733
baseline,0,5,5.228
baseline,0,5,4.698
baseline,0,5,5.174
baseline,0,5,5.179
baseline,0,5,4.913
baseline,0,5,5.739
baseline,0,5,5.505
baseline,0,5,4.765
baseline,0,5,5.406
baseline,0,5,5.482
baseline,0,5,5.338
baseline,0,5,5.482
baseline,0,5,5.253
baseline,0,5,5.429
baseline,0,5,7.753
baseline,0,5,6.181
baseline,0,5,5.809
baseline,0,5,6.126
baseline,0,5,6.645
baseline,0,5,7.491
baseline,0,5,6.789
baseline,0,5,6.270
baseline,0,5,5.956
baseline,0,5,6.161
baseline,0,5,5.906
baseline,0,5,6.280
baseline,0,5,5.751
baseline,0,5,5.233
baseline,0,5,5.150
baseline,0,5,4.716
baseline,0,5,4.660
baseline,0,5,5.252
baseline,0,5,5.134
baseline,0,5,5.004
baseline,0,5,4.847
baseline,0,5,5.330
baseline,0,5,4.632
baseline,0,5,4.934
baseline,0,5,6.106
baseline,0,5,6.414
baseline,0,5,6.802
baseline,0,5,5.968
baseline,0,5,6.896
baseline,0,5,6.074
baseline,0,5,6.910
baseline,0,5,6.558
baseline,0,5,4.878
baseline,0,5,5.562
baseline,0,5,4.893
baseline,0,5,5.372
baseline,0,5,5.508
baseline,0,5,5.160
baseline,0,5,4.824
baseline,0,5,5.418
baseline,0,5,5.211
baseline,0,5,5.286
baseline,0,5,4.677
baseline,0,5,4.912
